Gathered number of frames_epoch,Gathered number of frames_step,epoch,lr,step,train_feature_penalty_epoch,train_feature_penalty_step,train_loss_epoch,train_loss_step,train_masked_accuracy_epoch,train_masked_accuracy_step,train_unmasked_accuracy_epoch,train_unmasked_accuracy_step
5408.0,,11,,30097,1.1693530082702637,,1.332139492034912,,0.5652737021446228,,0.10703479498624802,
,5584.0,12,7.023448415566236e-05,30099,,1.1875193119049072,,1.5586131811141968,,0.5709064602851868,,0.09341704845428467
,5520.0,12,7.0179310569074e-05,30149,,1.2850995063781738,,1.3555327653884888,,0.5860303044319153,,0.08777517080307007
,5536.0,12,7.012413698248565e-05,30199,,1.0082839727401733,,1.2963850498199463,,0.5877621173858643,,0.08436532318592072
,5424.0,12,7.00689633958973e-05,30249,,1.065245270729065,,1.520397424697876,,0.5893617272377014,,0.08401869237422943
,5408.0,12,7.001378980930895e-05,30299,,1.2354090213775635,,1.2533302307128906,,0.5879372358322144,,0.08429277688264847
,5456.0,12,6.995862349867821e-05,30349,,1.3058167695999146,,1.5036413669586182,,0.5882337093353271,,0.08518164604902267
,5552.0,12,6.990344991208985e-05,30399,,1.3710113763809204,,1.597633957862854,,0.5878382921218872,,0.0854475200176239
,5632.0,12,6.98482763255015e-05,30449,,1.2147005796432495,,1.856100082397461,,0.5871637463569641,,0.08551211655139923
,5456.0,12,6.979310273891315e-05,30499,,1.5216891765594482,,1.4869319200515747,,0.5876963138580322,,0.08510149270296097
,5536.0,12,6.97379291523248e-05,30549,,1.2751010656356812,,1.3487873077392578,,0.5885483026504517,,0.08559882640838623
,5440.0,12,6.968275556573644e-05,30599,,1.3121751546859741,,1.2232136726379395,,0.5892317891120911,,0.08545796573162079
,5520.0,12,6.96275892551057e-05,30649,,1.1948868036270142,,1.2420815229415894,,0.5888539552688599,,0.08580747991800308
,5504.0,12,6.957241566851735e-05,30699,,1.3761744499206543,,1.6616528034210205,,0.5893268585205078,,0.08574245870113373
,5376.0,12,6.9517242081929e-05,30749,,1.222225546836853,,1.3833001852035522,,0.5894590616226196,,0.08586415648460388
,5552.0,12,6.946206849534065e-05,30799,,1.3552532196044922,,1.4491866827011108,,0.5890042185783386,,0.08574983477592468
,5376.0,12,6.940689490875229e-05,30849,,1.4932793378829956,,1.207882285118103,,0.5885428190231323,,0.08548945188522339
,5464.0,12,6.935172132216394e-05,30899,,1.5439988374710083,,1.2269744873046875,,0.5891482830047607,,0.08550697565078735
,5428.0,12,6.92965550115332e-05,30949,,1.4312249422073364,,1.1091792583465576,,0.5890591740608215,,0.08504458516836166
,5564.0,12,6.924138142494485e-05,30999,,1.5350466966629028,,1.0631002187728882,,0.5892966985702515,,0.08493530750274658
,5452.0,12,6.91862078383565e-05,31049,,1.1069749593734741,,1.3153096437454224,,0.5896371603012085,,0.08494558185338974
,5356.0,12,6.913103425176814e-05,31099,,1.2643476724624634,,1.5677845478057861,,0.5898340940475464,,0.08486078679561615
,5408.0,12,6.907586066517979e-05,31149,,1.2310158014297485,,1.2471579313278198,,0.5899127721786499,,0.08479943871498108
,5544.0,12,6.902068707859144e-05,31199,,1.5788289308547974,,1.6345294713974,,0.5895923972129822,,0.08476107567548752
,5500.0,12,6.89655207679607e-05,31249,,1.3248264789581299,,1.4072675704956055,,0.5895991325378418,,0.08490370213985443
,5528.0,12,6.891034718137234e-05,31299,,1.4648752212524414,,1.2387542724609375,,0.5892621278762817,,0.08481547236442566
,5440.0,12,6.885517359478399e-05,31349,,1.4534220695495605,,1.7019208669662476,,0.5891401171684265,,0.08478278666734695
,5568.0,12,6.880000000819564e-05,31399,,1.3905893564224243,,1.140960454940796,,0.5890393257141113,,0.08478185534477234
,5460.0,12,6.874482642160729e-05,31449,,1.4275888204574585,,1.2842878103256226,,0.5889385342597961,,0.08482346683740616
,5500.0,12,6.868965283501893e-05,31499,,1.2630735635757446,,1.340372920036316,,0.588631272315979,,0.08483248949050903
,5396.0,12,6.863447924843058e-05,31549,,1.717581868171692,,1.5382519960403442,,0.5882785320281982,,0.08499926328659058
,5576.0,12,6.857931293779984e-05,31599,,1.4469088315963745,,1.4688293933868408,,0.5881671905517578,,0.08501290529966354
,5536.0,12,6.852413935121149e-05,31649,,1.337881326675415,,1.4380507469177246,,0.5881274938583374,,0.08496876806020737
,5584.0,12,6.846896576462314e-05,31699,,1.4361618757247925,,1.3170727491378784,,0.588225245475769,,0.0848587304353714
,5488.0,12,6.841379217803478e-05,31749,,1.1894196271896362,,1.4010701179504395,,0.5882647037506104,,0.08473873883485794
,5452.0,12,6.835861859144643e-05,31799,,1.5694358348846436,,0.8848404288291931,,0.5882019400596619,,0.08465023338794708
,5476.0,12,6.830344500485808e-05,31849,,1.331999659538269,,1.7108484506607056,,0.5883063077926636,,0.08447007834911346
,5268.0,12,6.824827869422734e-05,31899,,1.3628557920455933,,1.4131792783737183,,0.5883426666259766,,0.08457494527101517
,5516.0,12,6.819310510763898e-05,31949,,1.4264100790023804,,1.7868596315383911,,0.5883135795593262,,0.08462488651275635
