Gathered number of frames_epoch,Gathered number of frames_step,epoch,lr,step,train_feature_penalty_epoch,train_feature_penalty_step,train_loss_epoch,train_loss_step,train_masked_accuracy_epoch,train_masked_accuracy_step,train_unmasked_accuracy_epoch,train_unmasked_accuracy_step
,1360.0,0,3.3333333249174757e-06,49,,0.00018796847143676132,,4.37864351272583,,0.013990196399390697,,0.017752110958099365
,1328.0,0,6.666666649834951e-06,99,,0.0002147986087948084,,4.147524356842041,,0.08146509528160095,,0.08425804227590561
,1396.0,0,9.999999747378752e-06,149,,0.000235578918363899,,3.9958760738372803,,0.10699102282524109,,0.10752584040164948
,1412.0,0,1.3333333299669903e-05,199,,0.0002505783922970295,,3.1734089851379395,,0.13896805047988892,,0.127744659781456
,1376.0,0,1.6666666851961054e-05,249,,0.00023294321727007627,,2.8100650310516357,,0.17240369319915771,,0.14821556210517883
,1360.0,0,1.9999999494757503e-05,299,,0.00023495970526710153,,2.849449872970581,,0.20176224410533905,,0.16193711757659912
,1392.0,0,2.3333333956543356e-05,349,,0.0002572831872384995,,3.376220703125,,0.23136675357818604,,0.17496727406978607
,1376.0,0,2.6666666599339806e-05,399,,0.00023264145420398563,,2.4193742275238037,,0.2519586384296417,,0.18422074615955353
,1376.0,0,2.9999999242136255e-05,449,,0.0002628031652420759,,2.031052350997925,,0.27096936106681824,,0.1925864815711975
,1380.0,0,3.333333370392211e-05,499,,0.000262021814705804,,2.956470489501953,,0.287476509809494,,0.20078527927398682
,1360.0,0,3.666666816570796e-05,549,,0.00025825249031186104,,2.3803653717041016,,0.29884395003318787,,0.2052546590566635
,1332.0,0,3.9999998989515007e-05,599,,0.00025876829749904573,,2.67751407623291,,0.30997827649116516,,0.21308058500289917
,1356.0,0,4.333333345130086e-05,649,,0.0002505895681679249,,2.9388630390167236,,0.32187506556510925,,0.21926355361938477
,1376.0,0,4.666666791308671e-05,699,,0.0002434311027172953,,2.8633604049682617,,0.33307069540023804,,0.22416827082633972
,1352.0,0,4.999999873689376e-05,749,,0.00023589993361383677,,2.2161593437194824,,0.3416922092437744,,0.2288253903388977
,1352.0,0,4.982456084690057e-05,799,,0.0002217400324298069,,2.2670793533325195,,0.35016757249832153,,0.23364315927028656
,1384.0,0,4.964912295690738e-05,849,,0.00023926026187837124,,2.5856783390045166,,0.3564342260360718,,0.2359166145324707
,1404.0,0,4.9473685066914186e-05,899,,0.00025308094336651266,,1.8812925815582275,,0.3632451593875885,,0.23864024877548218
,1360.0,0,4.9298247176920995e-05,949,,0.000280861189821735,,2.5627973079681396,,0.3693119287490845,,0.24082742631435394
,1356.0,0,4.9122805648949e-05,999,,0.00026318529853597283,,2.2475531101226807,,0.3748283386230469,,0.2430509328842163
,1352.0,0,4.8947367758955806e-05,1049,,0.00022317921684589237,,2.1494054794311523,,0.38139474391937256,,0.24506168067455292
,1376.0,0,4.8771929868962616e-05,1099,,0.00023860251531004906,,1.7372212409973145,,0.3863244652748108,,0.24646098911762238
,1380.0,0,4.8596491978969425e-05,1149,,0.0002711270935833454,,2.205719232559204,,0.3910956382751465,,0.24670258164405823
,1360.0,0,4.8421054088976234e-05,1199,,0.00028104233206249774,,1.7549902200698853,,0.3955347239971161,,0.24803683161735535
,1356.0,0,4.8245612561004236e-05,1249,,0.0002613624674268067,,2.149578809738159,,0.39963990449905396,,0.2495424598455429
,1396.0,0,4.8070174671011046e-05,1299,,0.0003040122101083398,,2.380966901779175,,0.4036732316017151,,0.2506292462348938
,1360.0,0,4.7894736781017855e-05,1349,,0.00038441651850007474,,2.4119105339050293,,0.40847745537757874,,0.2523323893547058
,1348.0,0,4.7719298891024664e-05,1399,,0.00032927270513027906,,2.0963199138641357,,0.41208505630493164,,0.25364038348197937
,1376.0,0,4.754386100103147e-05,1449,,0.0003316723450552672,,2.4020166397094727,,0.4156174063682556,,0.25467556715011597
,1356.0,0,4.7368419473059475e-05,1499,,0.0002963151491712779,,2.508708953857422,,0.41895556449890137,,0.25532975792884827
,1392.0,0,4.7192981583066285e-05,1549,,0.000281415821518749,,2.1156935691833496,,0.42217591404914856,,0.2569143772125244
,1368.0,0,4.7017543693073094e-05,1599,,0.0003675588814076036,,2.5988457202911377,,0.424599826335907,,0.25743919610977173
,1336.0,0,4.68421058030799e-05,1649,,0.00029294961132109165,,1.9679068326950073,,0.4277859628200531,,0.25832629203796387
