Gathered number of frames_epoch,Gathered number of frames_step,epoch,lr,step,train_feature_penalty_epoch,train_feature_penalty_step,train_loss_epoch,train_loss_step,train_masked_accuracy_epoch,train_masked_accuracy_step,train_unmasked_accuracy_epoch,train_unmasked_accuracy_step
,1360.0,0,1.6000000186977559e-06,49,,0.47545886039733887,,6.261707305908203,,0.00186730467248708,,0.001607594545930624
,1368.0,0,3.2000000373955118e-06,99,,0.5193154215812683,,6.2076311111450195,,0.002663455903530121,,0.0018738574581220746
,1384.0,0,4.800000169780105e-06,149,,0.4526340663433075,,6.220282554626465,,0.002850476885214448,,0.0019820951856672764
,1392.0,0,6.4000000747910235e-06,199,,0.3986150324344635,,6.215873718261719,,0.003537088166922331,,0.002332911128178239
,1360.0,0,7.999999979801942e-06,249,,0.49678173661231995,,6.031674861907959,,0.005003075581043959,,0.003467806614935398
,1372.0,0,9.60000033956021e-06,299,,0.5338821411132812,,6.210066318511963,,0.0058270907029509544,,0.004138371907174587
,1408.0,0,1.1199999789823778e-05,349,,0.5929185152053833,,6.1257243156433105,,0.006227397359907627,,0.0045015886425971985
,1336.0,0,1.2800000149582047e-05,399,,0.5406216979026794,,6.152998924255371,,0.006536402273923159,,0.005023203324526548
,1360.0,0,1.4399999599845614e-05,449,,0.49238479137420654,,6.180224418640137,,0.007973020896315575,,0.0062545295804739
,1380.0,0,1.5999999959603883e-05,499,,0.4826085865497589,,6.148587703704834,,0.008971510455012321,,0.00744599150493741
,1380.0,0,1.759999940986745e-05,549,,0.602710485458374,,6.171572208404541,,0.009483201429247856,,0.007892805151641369
,1372.0,0,1.920000067912042e-05,599,,0.735530436038971,,6.056888103485107,,0.009757519699633121,,0.008290721103549004
,1360.0,0,2.080000012938399e-05,649,,0.7989556789398193,,6.096134185791016,,0.010602481663227081,,0.008885405026376247
,1400.0,0,2.2399999579647556e-05,699,,0.7469697594642639,,5.935307025909424,,0.010963999666273594,,0.00937268789857626
,1380.0,0,2.4000000848900527e-05,749,,0.9750354290008545,,6.034173965454102,,0.01172580011188984,,0.010006032884120941
,1356.0,0,2.5600000299164094e-05,799,,0.9384304881095886,,6.043778419494629,,0.012602582573890686,,0.010684513486921787
,1352.0,0,2.719999974942766e-05,849,,0.7102880477905273,,6.014586448669434,,0.013612128794193268,,0.011638239957392216
,1332.0,0,2.879999919969123e-05,899,,1.3602691888809204,,5.910587310791016,,0.014158299192786217,,0.012032800354063511
,1384.0,0,3.04000004689442e-05,949,,1.8224059343338013,,5.928211212158203,,0.01519100647419691,,0.012792832218110561
,1352.0,0,3.199999991920777e-05,999,,1.622348666191101,,5.886790752410889,,0.01596885360777378,,0.013359248638153076
,1372.0,0,3.360000118846074e-05,1049,,1.5835846662521362,,5.859013557434082,,0.016874827444553375,,0.013968659564852715
,1388.0,0,3.51999988197349e-05,1099,,1.2154834270477295,,5.850992679595947,,0.0179014652967453,,0.014718071557581425
,1376.0,0,3.680000008898787e-05,1149,,1.947609543800354,,5.603341102600098,,0.01851821132004261,,0.015098076313734055
,1372.0,0,3.840000135824084e-05,1199,,1.7617995738983154,,5.813325881958008,,0.01939735934138298,,0.015666212886571884
,1360.0,0,3.9999998989515007e-05,1249,,1.8373517990112305,,5.674911022186279,,0.02043266035616398,,0.01651052199304104
,1372.0,0,4.160000025876798e-05,1299,,1.6565965414047241,,5.802520751953125,,0.0212507676333189,,0.01707516424357891
,1356.0,0,4.320000152802095e-05,1349,,2.1316137313842773,,5.6555256843566895,,0.022467810660600662,,0.01785002462565899
,1352.0,0,4.479999915929511e-05,1399,,1.9708448648452759,,5.554040431976318,,0.023447800427675247,,0.018284158781170845
,1344.0,0,4.640000042854808e-05,1449,,2.106156349182129,,5.617729663848877,,0.024156346917152405,,0.01854163594543934
,1344.0,0,4.8000001697801054e-05,1499,,2.2632668018341064,,5.677651405334473,,0.02468053251504898,,0.018752673640847206
,1384.0,0,4.959999932907522e-05,1549,,2.099282741546631,,5.278158187866211,,0.025368133559823036,,0.019047483801841736
,1376.0,0,5.120000059832819e-05,1599,,1.4752514362335205,,5.499122619628906,,0.02613740786910057,,0.01937653310596943
,1360.0,0,5.279999822960235e-05,1649,,1.6721192598342896,,5.4561767578125,,0.026859527453780174,,0.019534219056367874
,1372.0,0,5.439999949885532e-05,1699,,1.6521614789962769,,5.739272117614746,,0.027670033276081085,,0.019906096160411835
,1380.0,0,5.6000000768108293e-05,1749,,1.7289007902145386,,5.623593330383301,,0.028489822521805763,,0.020358555018901825
,1316.0,0,5.759999839938246e-05,1799,,1.5830481052398682,,5.466228485107422,,0.029497168958187103,,0.020961850881576538
,1344.0,0,5.919999966863543e-05,1849,,1.8392888307571411,,5.520534038543701,,0.030324678868055344,,0.02135610394179821
,1328.0,0,6.08000009378884e-05,1899,,2.3446385860443115,,5.563201427459717,,0.03127651661634445,,0.021970875561237335
,1376.0,0,6.240000220714137e-05,1949,,2.058690071105957,,5.4702277183532715,,0.03232843428850174,,0.02247776836156845
,1332.0,0,6.399999983841553e-05,1999,,1.9739099740982056,,5.550343036651611,,0.03292069584131241,,0.022684046998620033
,1420.0,0,6.55999974696897e-05,2049,,2.155362367630005,,5.474693298339844,,0.033619679510593414,,0.02286454476416111
,1356.0,0,6.720000237692147e-05,2099,,1.8512102365493774,,5.507321357727051,,0.03441506251692772,,0.02319042943418026
,1376.0,0,6.880000000819564e-05,2149,,1.860524296760559,,5.3929443359375,,0.03498060628771782,,0.023372767493128777
,1388.0,0,7.03999976394698e-05,2199,,1.6802306175231934,,5.465929985046387,,0.03555324301123619,,0.023597048595547676
,1392.0,0,7.200000254670158e-05,2249,,2.1327691078186035,,5.30996036529541,,0.036330800503492355,,0.02384021505713463
,1364.0,0,7.360000017797574e-05,2299,,1.6028409004211426,,5.425284385681152,,0.03692147135734558,,0.024078145623207092
,1392.0,0,7.519999780924991e-05,2349,,1.8787944316864014,,5.235656261444092,,0.03760714456439018,,0.024338319897651672
,1376.0,0,7.680000271648169e-05,2399,,1.7301366329193115,,5.409308910369873,,0.038299139589071274,,0.024479353800415993
